"AcceptorConcentration","ElectricField:0","ElectricField:1","ElectricField:2","AugerRecombination","BandGap","BandgapNarrowing","ConductionBandEnergy","DisplaceCurrentDensity","DonorConcentration","DopingConcentration","ElectronAffinity","ElectrostaticPotential","ImpactIonization","LatticeTemperature","QuasiFermiPotential","SpaceCharge","TotalRecombination","ValenceBandEnergy","eDensity","eEparallel","eImpactIonization","eMobility","eQuasiFermiPotential","eVelocity","hDensity","hEparallel","hImpactIonization","hMobility","hQuasiFermiPotential","hVelocity","srhRecombination","TotalCurrentDensity:0","TotalCurrentDensity:1","TotalCurrentDensity:2","eCurrentDensity:0","eCurrentDensity:1","eCurrentDensity:2","eGradQuasiFermi:0","eGradQuasiFermi:1","eGradQuasiFermi:2","hCurrentDensity:0","hCurrentDensity:1","hCurrentDensity:2","hGradQuasiFermi:0","hGradQuasiFermi:1","hGradQuasiFermi:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0000000000e+17,-3.7802125197e+02,-9.9424357350e+01,-6.0395596421e+03,-5.1546632487e+06,1.1241592308e+00,0.0000000000e+00,9.6885572079e-01,0.0000000000e+00,1.2264445451e+12,-9.9998773555e+16,4.0727403846e+00,-4.0785210992e-01,5.2402276520e-34,3.0000000000e+02,1.0000000000e-01,-2.0018487114e+16,-1.1383511455e+08,-1.5530350998e-01,5.4840846591e+02,0.0000000000e+00,5.2402276520e-34,1.4170000000e+03,2.6801319808e-02,7.4912438345e+06,7.9980286441e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.3604099105e-16,1.9971723895e-08,-1.0868045131e+08,-8.6437688986e-10,-2.2486327747e-11,-6.1738907960e-10,-7.9841500124e-10,3.7777161930e-13,-4.6445551620e-10,-3.9136159096e+03,-1.1040426462e+02,-3.4690229102e+03,-6.5961888617e-11,-2.2864099366e-11,-1.5293356339e-10,-1.4109879271e-11,-3.3886357488e-12,-4.4557017546e-11,1,1.1699999869e-01,1.5000000596e-01,1.9999999553e-02,1.1699999869e-01
1.0000000000e+17,-2.0551690230e+02,-2.1811194002e+01,-7.0300150252e+03,-4.9087178226e+06,1.1241592308e+00,0.0000000000e+00,9.6665172467e-01,0.0000000000e+00,1.9907936636e+12,-9.9998009206e+16,4.0727403846e+00,-4.0564811381e-01,5.2402276538e-34,3.0000000000e+02,1.0000000000e-01,-2.4570016334e+16,-1.3057875529e+08,-1.5750750610e-01,5.8116063983e+02,0.0000000000e+00,5.2402276538e-34,1.4170000000e+03,2.7766844081e-02,7.8522599379e+06,7.5427992872e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.4798080143e-16,2.2709123620e-08,-1.2567003747e+08,-1.0490496611e-09,-2.0389929531e-11,-6.2844248966e-10,-9.8380907367e-10,2.5271960459e-13,-4.7637115400e-10,-4.2764933154e+03,-1.0243111835e+02,-3.4045657898e+03,-6.5240587458e-11,-2.0642649136e-11,-1.5207133566e-10,-1.4372542005e-11,-1.7716926272e-12,-5.2261499685e-11,1,1.1999999732e-01,1.5000000596e-01,1.9999999553e-02,1.1999999732e-01
1.0000000000e+17,-3.3012124221e+01,5.5802162100e+01,-8.0204728680e+03,-4.6627717856e+06,1.1241592308e+00,0.0000000000e+00,9.6444772308e-01,0.0000000000e+00,2.7551446803e+12,-9.9997244855e+16,4.0727403846e+00,-4.0344411222e-01,5.2402276557e-34,3.0000000000e+02,1.0000000000e-01,-2.9121556858e+16,-1.4732243761e+08,-1.5971150769e-01,6.1391289509e+02,0.0000000000e+00,5.2402276557e-34,1.4170000000e+03,2.8732370751e-02,8.2132769378e+06,7.0875687998e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.5992064146e-16,2.5446530143e-08,-1.4265966582e+08,-1.2337228910e-09,-1.8293526109e-11,-6.3949592717e-10,-1.1692036065e-09,1.2766727931e-13,-4.8828682139e-10,-4.6393716224e+03,-9.4457952279e+01,-3.3401085093e+03,-6.4519284507e-11,-1.8421193388e-11,-1.5120910578e-10,-1.4635205390e-11,-1.5474548987e-13,-5.9966000959e-11,1,1.2300000340e-01,1.5000000596e-01,1.9999999553e-02,1.2300000340e-01
1.0000000000e+17,1.3949222544e+02,1.3341532545e+02,-9.0109282511e+03,-4.4168263595e+06,1.1241592308e+00,0.0000000000e+00,9.6224372697e-01,0.0000000000e+00,3.5194937988e+12,-9.9996480506e+16,4.0727403846e+00,-4.0124011610e-01,5.2402276575e-34,3.0000000000e+02,1.0000000000e-01,-3.3673086077e+16,-1.6406607834e+08,-1.6191550380e-01,6.4666506902e+02,0.0000000000e+00,5.2402276575e-34,1.4170000000e+03,2.9697895024e-02,8.5742930411e+06,6.6323394429e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.7186045184e-16,2.8183929868e-08,-1.5964925198e+08,-1.4183956623e-09,-1.6197127893e-11,-6.5054933723e-10,-1.3545976790e-09,2.6152646075e-15,-5.0020245919e-10,-5.0022490281e+03,-8.6484806010e+01,-3.2756513888e+03,-6.3797983347e-11,-1.6199743158e-11,-1.5034687804e-10,-1.4897868123e-11,1.4621976317e-12,-6.7670483098e-11,1,1.2600000203e-01,1.5000000596e-01,1.9999999553e-02,1.2600000203e-01
1.0000000000e+17,3.1199614669e+02,2.1102829604e+02,-1.0001381174e+04,-4.1708815442e+06,1.1241592308e+00,0.0000000000e+00,9.6003973633e-01,0.0000000000e+00,4.2838410190e+12,-9.9995716159e+16,4.0727403846e+00,-3.9903612546e-01,5.2402276594e-34,3.0000000000e+02,1.0000000000e-01,-3.8224603993e+16,-1.8080967750e+08,-1.6411949444e-01,6.7941716160e+02,0.0000000000e+00,5.2402276594e-34,1.4170000000e+03,3.0663416899e-02,8.9353082479e+06,6.1771112166e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.8380023257e-16,3.0921322795e-08,-1.7663879595e+08,-1.6030679749e-09,-1.4100734884e-11,-6.6160271984e-10,-1.5399912910e-09,-1.2243643953e-13,-5.1211806740e-10,-5.3651255327e+03,-7.8511679542e+01,-3.2111944285e+03,-6.3076683978e-11,-1.3978298444e-11,-1.4948465244e-10,-1.5160530204e-11,3.0791367376e-12,-7.5374946103e-11,1,1.2899999321e-01,1.5000000596e-01,1.9999999553e-02,1.2899999321e-01
1.0000000000e+17,4.8450092477e+02,2.8864165214e+02,-1.0991839017e+04,-3.9249355072e+06,1.1241592308e+00,0.0000000000e+00,9.5783573474e-01,0.0000000000e+00,5.0481920357e+12,-9.9994951808e+16,4.0727403846e+00,-3.9683212387e-01,5.2402276612e-34,3.0000000000e+02,1.0000000000e-01,-4.2776144517e+16,-1.9755335981e+08,-1.6632349603e-01,7.1216941686e+02,0.0000000000e+00,5.2402276612e-34,1.4170000000e+03,3.1628943569e-02,9.2963252478e+06,5.7218807291e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.9574007260e-16,3.3658729318e-08,-1.9362842431e+08,-1.7877412048e-09,-1.2004331461e-11,-6.7265615736e-10,-1.7253858238e-09,-2.4748876481e-13,-5.2403373479e-10,-5.7280038397e+03,-7.0538513471e+01,-3.1467371480e+03,-6.2355381027e-11,-1.1756842697e-11,-1.4862242257e-10,-1.5423193590e-11,4.6960838750e-12,-8.3079447376e-11,1,1.3199999928e-01,1.5000000596e-01,1.9999999553e-02,1.3199999928e-01
1.0000000000e+17,6.5700570285e+02,3.6625500825e+02,-1.1982296860e+04,-3.6789894703e+06,1.1241592308e+00,0.0000000000e+00,9.5563173315e-01,0.0000000000e+00,5.8125430524e+12,-9.9994187457e+16,4.0727403846e+00,-3.9462812229e-01,5.2402276630e-34,3.0000000000e+02,1.0000000000e-01,-4.7327685041e+16,-2.1429704213e+08,-1.6852749762e-01,7.4492167212e+02,0.0000000000e+00,5.2402276630e-34,1.4170000000e+03,3.2594470240e-02,9.6573422478e+06,5.2666502416e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,3.0767991264e-16,3.6396135841e-08,-2.1061805266e+08,-1.9724144347e-09,-9.9079280391e-12,-6.8370959487e-10,-1.9107803567e-09,-3.7254109008e-13,-5.3594940218e-10,-6.0908821467e+03,-6.2565347400e+01,-3.0822798675e+03,-6.1634078076e-11,-9.5353869490e-12,-1.4776019269e-10,-1.5685856975e-11,6.3130310123e-12,-9.0783948650e-11,1,1.3500000536e-01,1.5000000596e-01,1.9999999553e-02,1.3500000536e-01
1.0000000000e+17,8.2950962410e+02,4.4386797884e+02,-1.2972749783e+04,-3.4330446549e+06,1.1241592308e+00,0.0000000000e+00,9.5342774251e-01,0.0000000000e+00,6.5768902726e+12,-9.9993423110e+16,4.0727403846e+00,-3.9242413164e-01,5.2402276649e-34,3.0000000000e+02,1.0000000000e-01,-5.1879202956e+16,-2.3104064129e+08,-1.7073148826e-01,7.7767376471e+02,0.0000000000e+00,5.2402276649e-34,1.4170000000e+03,3.3559992115e-02,1.0018357454e+07,4.8114220153e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,3.1961969336e-16,3.9133528768e-08,-2.2760759663e+08,-2.1570867474e-09,-7.8115350298e-12,-6.9476297748e-10,-2.0961739687e-09,-4.9759279422e-13,-5.4786501039e-10,-6.4537586512e+03,-5.4592220932e+01,-3.0178229071e+03,-6.0912778708e-11,-7.3139422356e-12,-1.4689796709e-10,-1.5948519056e-11,7.9299701182e-12,-9.8488411655e-11,1,1.3799999654e-01,1.5000000596e-01,1.9999999553e-02,1.3799999654e-01
1.0000000000e+17,1.0020144022e+03,5.2148133494e+02,-1.3963207626e+04,-3.1870986180e+06,1.1241592308e+00,0.0000000000e+00,9.5122374092e-01,0.0000000000e+00,7.3412412893e+12,-9.9992658759e+16,4.0727403846e+00,-3.9022013006e-01,5.2402276667e-34,3.0000000000e+02,1.0000000000e-01,-5.6430743480e+16,-2.4778432360e+08,-1.7293548985e-01,8.1042601997e+02,0.0000000000e+00,5.2402276667e-34,1.4170000000e+03,3.4525518785e-02,1.0379374454e+07,4.3561915279e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,3.3155953340e-16,4.1870935291e-08,-2.4459722499e+08,-2.3417599773e-09,-5.7151316075e-12,-7.0581641500e-10,-2.2815685015e-09,-6.2264511950e-13,-5.5978067778e-10,-6.8166369582e+03,-4.6619054861e+01,-2.9533656266e+03,-6.0191475757e-11,-5.0924864880e-12,-1.4603573721e-10,-1.6211182442e-11,9.5469172555e-12,-1.0619291293e-10,1,1.4100000262e-01,1.5000000596e-01,1.9999999553e-02,1.4100000262e-01
1.0000000000e+17,1.1745183234e+03,5.9909430554e+02,-1.4953660549e+04,-2.9411538027e+06,1.1241592308e+00,0.0000000000e+00,9.4901975028e-01,0.0000000000e+00,8.1055885095e+12,-9.9991894411e+16,4.0727403846e+00,-3.8801613941e-01,5.2402276686e-34,3.0000000000e+02,1.0000000000e-01,-6.0982261396e+16,-2.6452792276e+08,-1.7513948049e-01,8.4317811255e+02,0.0000000000e+00,5.2402276686e-34,1.4170000000e+03,3.5491040660e-02,1.0740389661e+07,3.9009633016e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,3.4349931413e-16,4.4608328218e-08,-2.6158676895e+08,-2.5264322899e-09,-3.6187385982e-12,-7.1686979761e-10,-2.4669621135e-09,-7.4769682363e-13,-5.7169628599e-10,-7.1795134628e+03,-3.8645928393e+01,-2.8889086663e+03,-5.9470176388e-11,-2.8710417745e-12,-1.4517351162e-10,-1.6473844523e-11,1.1163856361e-11,-1.1389737593e-10,1,1.4399999380e-01,1.5000000596e-01,1.9999999553e-02,1.4399999380e-01
1.0000000000e+17,1.3470231015e+03,6.7670766164e+02,-1.5944118392e+04,-2.6952077657e+06,1.1241592308e+00,0.0000000000e+00,9.4681574869e-01,0.0000000000e+00,8.8699395262e+12,-9.9991130060e+16,4.0727403846e+00,-3.8581213782e-01,5.2402276704e-34,3.0000000000e+02,1.0000000000e-01,-6.5533801920e+16,-2.8127160507e+08,-1.7734348208e-01,8.7593036781e+02,0.0000000000e+00,5.2402276704e-34,1.4170000000e+03,3.6456567331e-02,1.1101406661e+07,3.4457328141e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,3.5543915416e-16,4.7345734741e-08,-2.7857639731e+08,-2.7111055198e-09,-1.5223351759e-12,-7.2792323512e-10,-2.6523566464e-09,-8.7274914891e-13,-5.8361195338e-10,-7.5423917698e+03,-3.0672762322e+01,-2.8244513857e+03,-5.8748873437e-11,-6.4958602698e-13,-1.4431128174e-10,-1.6736507908e-11,1.2780803499e-11,-1.2160187721e-10,1,1.4699999988e-01,1.5000000596e-01,1.9999999553e-02,1.4699999988e-01
1.0000000000e+17,1.5195278796e+03,7.5432101774e+02,-1.6934576235e+04,-2.4492617288e+06,1.1241592308e+00,0.0000000000e+00,9.4461174710e-01,0.0000000000e+00,9.6342905430e+12,-9.9990365709e+16,4.0727403846e+00,-3.8360813624e-01,5.2402276722e-34,3.0000000000e+02,1.0000000000e-01,-7.0085342443e+16,-2.9801528739e+08,-1.7954748367e-01,9.0868262308e+02,0.0000000000e+00,5.2402276722e-34,1.4170000000e+03,3.7422094001e-02,1.1462423661e+07,2.9905023266e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,3.6737899419e-16,5.0083141265e-08,-2.9556602566e+08,-2.8957787497e-09,5.7406824638e-13,-7.3897667263e-10,-2.8377511792e-09,-9.9780147419e-13,-5.9552762077e-10,-7.9052700768e+03,-2.2699596251e+01,-2.7599941052e+03,-5.8027570486e-11,1.5718697206e-12,-1.4344905186e-10,-1.6999171294e-11,1.4397750636e-11,-1.2930637848e-10,1,1.5000000596e-01,1.5000000596e-01,1.9999999553e-02,1.5000000596e-01
1.0000000000e+17,1.1223840748e+03,6.2392772987e+02,-2.1987875452e+04,-2.0860276915e+06,1.1241592308e+00,0.0000000000e+00,9.3352516402e-01,0.0000000000e+00,1.8507008753e+13,-9.9981492991e+16,4.0727403846e+00,-3.7252155315e-01,7.6589640752e-28,3.0000000000e+02,1.0000000000e-01,-7.4533300538e+16,-9.6816917610e+08,-1.9063406675e-01,2.6058022303e+03,3.6993748643e+02,7.6589640752e-28,1.4170000000e+03,3.8004631527e-02,1.1812154908e+07,2.5448192454e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,4.7024497830e-16,3.2499412094e-07,-9.6608314841e+08,-3.6853552696e-08,-2.8750285756e-12,-1.5121738675e-09,-3.6801128454e-08,-4.4607522175e-12,-1.3692482030e-09,-8.2156103239e+03,-2.3699261924e+01,-2.5808674201e+03,-5.2424241585e-11,1.5857236419e-12,-1.4292566448e-10,-6.2753405859e-11,1.7449523460e-11,-1.2890356139e-09,1,1.5299999714e-01,1.5000000596e-01,1.9999999553e-02,1.5299999714e-01
1.0000000000e+17,7.2523940446e+02,4.9353419776e+02,-2.7041191632e+04,-1.7227920844e+06,1.1241592308e+00,0.0000000000e+00,9.2243854353e-01,0.0000000000e+00,2.7379754925e+13,-9.9972620245e+16,4.0727403846e+00,-3.6143493267e-01,1.5317945754e-27,3.0000000000e+02,1.0000000000e-01,-7.8981280917e+16,-1.6383250951e+09,-2.0172068724e-01,4.3029269602e+03,7.3987607537e+02,1.5317945754e-27,1.4170000000e+03,3.8587172705e-02,1.2161887909e+07,2.0991339328e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,5.7311129244e-16,5.9990592543e-07,-1.6366023030e+09,-7.0811428223e-08,-6.3241317737e-12,-2.2853733884e-09,-7.0764607328e-08,-7.9237136316e-12,-2.1429711144e-09,-8.5259522029e+03,-2.4698921992e+01,-2.4017400768e+03,-4.6820895023e-11,1.5995818580e-12,-1.4240227399e-10,-1.0850777786e-10,2.0501308645e-11,-2.4487683201e-09,1,1.5600000322e-01,1.5000000596e-01,1.9999999553e-02,1.5600000322e-01
1.0000000000e+17,3.2809670675e+02,3.6314131333e+02,-3.2094482711e+04,-1.3595582815e+06,1.1241592308e+00,0.0000000000e+00,9.1135197811e-01,0.0000000000e+00,3.6252457025e+13,-9.9963747543e+16,4.0727403846e+00,-3.5034836725e-01,2.2976889391e-27,3.0000000000e+02,1.0000000000e-01,-8.3429239203e+16,-2.3084776854e+09,-2.1280725266e-01,6.0000432604e+03,1.1098128268e+03,2.2976889391e-27,1.4170000000e+03,3.9169710989e-02,1.2511619173e+07,1.6534508340e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,6.7597709563e-16,8.7481636441e-07,-2.3071181271e+09,-1.0476913508e-07,-9.7732178399e-12,-3.0585690687e-09,-1.0472791750e-07,-1.1386657845e-11,-2.9166901826e-09,-8.8362925403e+03,-2.5698577094e+01,-2.2226136233e+03,-4.1217576292e-11,1.6134400052e-12,-1.4187888611e-10,-1.5426192259e-10,2.3553078671e-11,-3.6084952659e-09,1,1.5899999440e-01,1.5000000596e-01,1.9999999553e-02,1.5899999440e-01
1.0000000000e+17,-6.9047894721e+01,2.3274830431e+02,-3.7147799939e+04,-9.9632265763e+05,1.1241592308e+00,0.0000000000e+00,9.0026535748e-01,0.0000000000e+00,4.5125203196e+13,-9.9954874797e+16,4.0727403846e+00,-3.3926174662e-01,3.0635867040e-27,3.0000000000e+02,1.0000000000e-01,-8.7877219768e+16,-2.9786336001e+09,-2.2389387329e-01,7.6971679751e+03,1.4797514470e+03,3.0635867040e-27,1.4170000000e+03,3.9752252200e-02,1.2861352198e+07,1.2077655029e+16,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,7.7884340977e-16,1.1497281678e-06,-2.9776372774e+09,-1.3872702926e-07,-1.3222346765e-11,-3.8317685740e-09,-1.3869141503e-07,-1.4849643223e-11,-3.6904130761e-09,-9.1466346599e+03,-2.6698108021e+01,-2.0434861964e+03,-3.5614228110e-11,1.6272964576e-12,-1.4135549791e-10,-2.0001633514e-10,2.6605210264e-11,-4.7682281196e-09,1,1.6200000048e-01,1.5000000596e-01,1.9999999553e-02,1.6200000048e-01
1.0000000000e+17,-4.6619256506e+02,1.0235477221e+02,-4.2201116119e+04,-6.3308705049e+05,1.1241592308e+00,0.0000000000e+00,8.8917873699e-01,0.0000000000e+00,5.3997949368e+13,-9.9946002051e+16,4.0727403846e+00,-3.2817512613e-01,3.8294848719e-27,3.0000000000e+02,1.0000000000e-01,-9.2325200147e+16,-3.6487895190e+09,-2.3498049377e-01,9.3942927049e+03,1.8496900359e+03,3.8294848719e-27,1.4170000000e+03,4.0334793378e-02,1.3211085199e+07,7.6208019033e+15,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,8.8170972390e-16,1.4246399723e-06,-3.6481564320e+09,-1.7268490479e-07,-1.6671449964e-11,-4.6049680949e-09,-1.7265489390e-07,-1.8312604637e-11,-4.4641359874e-09,-9.4569765388e+03,-2.7697768088e+01,-1.8643588531e+03,-3.0010881548e-11,1.6411546737e-12,-1.4083210742e-10,-2.4577070714e-10,2.9656995448e-11,-5.9279608259e-09,1,1.6500000656e-01,1.5000000596e-01,1.9999999553e-02,1.6500000656e-01
1.0000000000e+17,-8.6333526277e+02,-2.8038112225e+01,-4.7254407198e+04,-2.6985324756e+05,1.1241592308e+00,0.0000000000e+00,8.7809217158e-01,0.0000000000e+00,6.2870651468e+13,-9.9937129349e+16,4.0727403846e+00,-3.1708856071e-01,4.5953792356e-27,3.0000000000e+02,1.0000000000e-01,-9.6773158433e+16,-4.3189421093e+09,-2.4606705919e-01,1.1091409005e+04,2.2196267874e+03,4.5953792356e-27,1.4170000000e+03,4.0917331662e-02,1.3560816463e+07,3.1639709153e+15,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,9.8457552710e-16,1.6995504113e-06,-4.3186722561e+09,-2.0664261164e-07,-2.0120536030e-11,-5.3781637752e-09,-2.0661820408e-07,-2.1775548851e-11,-5.2378550557e-09,-9.7673168763e+03,-2.8697423190e+01,-1.6852323996e+03,-2.4407562817e-11,1.6550128209e-12,-1.4030871954e-10,-2.9152485187e-10,3.2708765474e-11,-7.0876877717e-09,1,1.6799999774e-01,1.5000000596e-01,1.9999999553e-02,1.6799999774e-01
1.0000000000e+17,-1.0469693430e+03,-6.1619646061e+01,-5.0917022669e+04,-1.5785793870e+05,1.1241592308e+00,0.0000000000e+00,8.6200636400e-01,0.0000000000e+00,9.5450790161e+13,-9.9904549210e+16,4.0727403846e+00,-3.0100275314e-01,5.2468431999e-27,3.0000000000e+02,1.0000000000e-01,-9.8097398002e+16,-4.3892893373e+10,-2.6215286677e-01,1.0501991744e+05,3.9810345097e+03,5.2468431999e-27,1.4170000000e+03,4.1257014579e-02,1.3717622439e+07,1.8071512078e+15,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,4.3277297313e-15,2.7066854590e-05,-4.3892735516e+10,-6.2133299404e-06,6.1345796342e-10,-7.4550429253e-08,-6.2133079688e-06,6.1196938447e-10,-7.4411912835e-08,-9.9074482407e+03,-2.6278181295e+01,-1.5445036786e+03,-2.1971538570e-11,1.4885789526e-12,-1.3851641831e-10,4.4761678394e-09,-7.4359999986e-10,-1.6324283531e-07,1,1.7100000381e-01,1.5000000596e-01,1.9999999553e-02,1.7100000381e-01
1.0000000000e+17,-1.1594300170e+03,-6.2929615343e+01,-5.4116053383e+04,-1.2960966802e+05,1.1241592308e+00,0.0000000000e+00,8.4425424889e-01,0.0000000000e+00,1.3593307499e+14,-9.9864066925e+16,4.0727403846e+00,-2.8325063803e-01,5.8601563198e-27,3.0000000000e+02,1.0000000000e-01,-9.8380389303e+16,-9.6434531648e+10,-2.7990498188e-01,2.2969164394e+05,6.2062520423e+03,5.8601563198e-27,1.4170000000e+03,4.1515741114e-02,1.3810118962e+07,1.4836776225e+15,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,8.7509592687e-15,6.0798131682e-05,-9.6434402039e+10,-1.4210883612e-05,1.4594084645e-09,-1.6652197179e-07,-1.4210863020e-05,1.4581464156e-09,-1.6638567063e-07,-9.9908422695e+03,-2.2719617637e+01,-1.4165757914e+03,-2.0591294553e-11,1.2620488345e-12,-1.3630115550e-10,1.0848332855e-08,-1.7797756060e-09,-3.7106212831e-07,1,1.7399999499e-01,1.5000000596e-01,1.9999999553e-02,1.7399999499e-01
