"AcceptorConcentration","ElectricField:0","ElectricField:1","ElectricField:2","AugerRecombination","BandGap","BandgapNarrowing","ConductionBandEnergy","DisplaceCurrentDensity","DonorConcentration","DopingConcentration","ElectronAffinity","ElectrostaticPotential","ImpactIonization","LatticeTemperature","QuasiFermiPotential","SpaceCharge","TotalRecombination","ValenceBandEnergy","eDensity","eEparallel","eImpactIonization","eMobility","eQuasiFermiPotential","eVelocity","hDensity","hEparallel","hImpactIonization","hMobility","hQuasiFermiPotential","hVelocity","srhRecombination","TotalCurrentDensity:0","TotalCurrentDensity:1","TotalCurrentDensity:2","eCurrentDensity:0","eCurrentDensity:1","eCurrentDensity:2","eGradQuasiFermi:0","eGradQuasiFermi:1","eGradQuasiFermi:2","hCurrentDensity:0","hCurrentDensity:1","hCurrentDensity:2","hGradQuasiFermi:0","hGradQuasiFermi:1","hGradQuasiFermi:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0000000000e+17,-1.2718912497e+03,-6.4239591133e+01,-5.7315099987e+04,-1.0136125703e+05,1.1241592308e+00,0.0000000000e+00,8.2650204560e-01,0.0000000000e+00,1.7641556089e+14,-9.9823584439e+16,4.0727403846e+00,-2.6549843474e-01,6.4734724860e-27,3.0000000000e+02,1.0000000000e-01,-9.8663382009e+16,-1.4897643090e+11,-2.9765718517e-01,3.5436398970e+05,8.4314806277e+03,6.4734724860e-27,1.4170000000e+03,4.1774468934e-02,1.3902615943e+07,1.1602024304e+15,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,1.3174210777e-14,9.4529576319e-05,-1.4897632954e+11,-2.2208477007e-05,2.3053631674e-09,-2.5849397115e-07,-2.2208457796e-05,2.3043276498e-09,-2.5835988527e-07,-1.0074236712e+04,-1.9161036304e+01,-1.2886472689e+03,-1.9211043680e-11,1.0355175912e-12,-1.3408588169e-10,1.7220529521e-08,-2.8159563590e-09,-5.7888245356e-07,1,1.7700000107e-01,1.5000000596e-01,1.9999999553e-02,1.7700000107e-01
1.0000000000e+17,-1.3843524823e+03,-6.5549566922e+01,-6.0514146591e+04,-7.3112846042e+04,1.1241592308e+00,0.0000000000e+00,8.0874984232e-01,0.0000000000e+00,2.1689804680e+14,-9.9783101953e+16,4.0727403846e+00,-2.4774623145e-01,7.0867886521e-27,3.0000000000e+02,1.0000000000e-01,-9.8946374715e+16,-2.0151833015e+11,-3.1540938845e-01,4.7903633545e+05,1.0656709213e+04,7.0867886521e-27,1.4170000000e+03,4.2033196754e-02,1.3995112925e+07,8.3672723835e+14,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,1.7597462284e-14,1.2826102096e-04,-2.0151825704e+11,-3.0206070403e-05,3.1513178703e-09,-3.5046597052e-07,-3.0206052572e-05,3.1505088840e-09,-3.5033409991e-07,-1.0157631155e+04,-1.5602454971e+01,-1.1607187464e+03,-1.7830792808e-11,8.0898634793e-13,-1.3187060788e-10,2.3592726188e-08,-3.8521371119e-09,-7.8670277881e-07,1,1.8000000715e-01,1.5000000596e-01,1.9999999553e-02,1.8000000715e-01
1.0000000000e+17,-1.4968131564e+03,-6.6859536205e+01,-6.3713177305e+04,-4.4864575365e+04,1.1241592308e+00,0.0000000000e+00,7.9099772720e-01,0.0000000000e+00,2.5738033163e+14,-9.9742619668e+16,4.0727403846e+00,-2.2999411634e-01,7.7001017720e-27,3.0000000000e+02,1.0000000000e-01,-9.9229366016e+16,-2.5405996843e+11,-3.3316150356e-01,6.0370806195e+05,1.2881926746e+04,7.7001017720e-27,1.4170000000e+03,4.2291923289e-02,1.4087609447e+07,5.1325365302e+14,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.2020691822e-14,1.6199229805e-04,-2.5405992356e+11,-3.8203624074e-05,3.9972683714e-09,-4.4243751305e-07,-3.8203607623e-05,3.9966859152e-09,-4.4230785771e-07,-1.0241025184e+04,-1.2043891313e+01,-1.0327908592e+03,-1.6450548791e-11,5.8245622982e-13,-1.2965534507e-10,2.9964891204e-08,-4.8883127181e-09,-9.9452207181e-07,1,1.8299999833e-01,1.5000000596e-01,1.9999999553e-02,1.8299999833e-01
1.0000000000e+17,-1.6092743890e+03,-6.8169511994e+01,-6.6912223909e+04,-1.6616164377e+04,1.1241592308e+00,0.0000000000e+00,7.7324552392e-01,0.0000000000e+00,2.9786281753e+14,-9.9702137182e+16,4.0727403846e+00,-2.1224191305e-01,8.3134179382e-27,3.0000000000e+02,1.0000000000e-01,-9.9512358722e+16,-3.0660186768e+11,-3.5091370685e-01,7.2838040770e+05,1.5107155331e+04,8.3134179382e-27,1.4170000000e+03,4.2550651109e-02,1.4180106429e+07,1.8977846097e+14,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.6443943330e-14,1.9572374268e-04,-3.0660185107e+11,-4.6201217469e-05,4.8432230743e-09,-5.3440951242e-07,-4.6201202399e-05,4.8428671493e-09,-5.3428207234e-07,-1.0324419627e+04,-8.4853099803e+00,-9.0486233670e+02,-1.5070297919e-11,3.5592498652e-13,-1.2744007126e-10,3.6337087870e-08,-5.9244934710e-09,-1.2023423971e-06,1,1.8600000441e-01,1.5000000596e-01,1.9999999553e-02,1.8600000441e-01
1.0000000000e+17,-1.9033455214e+03,-8.7911450815e+01,-6.9740738356e+04,-2.2934501761e+03,1.1241592308e+00,0.0000000000e+00,7.5285969041e-01,0.0000000000e+00,3.8262562683e+14,-9.9617374373e+16,4.0727403846e+00,-1.9185607955e-01,9.5155302952e-27,3.0000000000e+02,1.0000000000e-01,-9.9591567295e+16,-6.5319330033e+12,-3.7129954036e-01,1.6443031995e+07,1.5966346260e+04,9.5155302952e-27,1.4170000000e+03,4.2783508523e-02,1.4083067398e+07,2.5807094122e+13,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,4.0247724444e-13,5.7441500766e-03,-6.5319330010e+12,-2.8442248083e-03,-7.1215487097e-08,-1.1285356358e-04,-2.8442247943e-03,-7.1215710019e-08,-1.1285343950e-04,-1.0345998243e+04,-6.7367493646e+00,-8.4163496272e+02,-1.4048472112e-11,2.2292258568e-13,-1.2408080123e-10,-6.2319901386e-06,-1.8519774200e-07,-2.6555917042e-05,1,1.8899999559e-01,1.5000000596e-01,1.9999999553e-02,1.8899999559e-01
1.0000000000e+17,-2.3790285707e+03,-1.2608637414e+02,-7.2198748543e+04,-1.8962713076e+03,1.1241592308e+00,0.0000000000e+00,7.2984002818e-01,0.0000000000e+00,5.1166872946e+14,-9.9488331271e+16,4.0727403846e+00,-1.6883641731e-01,1.1306453606e-26,3.0000000000e+02,1.0000000000e-01,-9.9466993751e+16,-1.8930114996e+13,-3.9431920259e-01,4.7747818995e+07,1.5459514610e+04,1.1306453606e-26,1.4170000000e+03,4.2990497557e-02,1.3796490976e+07,2.1337567006e+13,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,1.1501243108e-12,1.6807325760e-02,-1.8930114994e+13,-8.4323004402e-03,-2.2417280852e-07,-3.3740114868e-04,-8.4323004268e-03,-2.2417299197e-07,-3.3740102910e-04,-1.0305760753e+04,-6.7977856549e+00,-8.4310904728e+02,-1.3385052523e-11,1.8344672335e-13,-1.1957749314e-10,-1.8775075049e-05,-5.4274043734e-07,-7.7055472512e-05,1,1.9200000167e-01,1.5000000596e-01,1.9999999553e-02,1.9200000167e-01
1.0000000000e+17,-2.8547092573e+03,-1.6426110784e+02,-7.4656746520e+04,-1.4990944119e+03,1.1241592308e+00,0.0000000000e+00,7.0682048028e-01,0.0000000000e+00,6.4071119112e+14,-9.9359288809e+16,4.0727403846e+00,-1.4581686942e-01,1.3097368021e-26,3.0000000000e+02,1.0000000000e-01,-9.9342420826e+16,-3.1328235406e+13,-4.1733875049e-01,7.9052450503e+07,1.4952685478e+04,1.3097368021e-26,1.4170000000e+03,4.3197485563e-02,1.3509915977e+07,1.6868062091e+13,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,1.8977676635e-12,2.7870446493e-02,-3.1328235404e+13,-1.4020348316e-02,-3.7712937021e-07,-5.6194761843e-04,-1.4020348303e-02,-3.7712951418e-07,-5.6194750336e-04,-1.0265523462e+04,-6.8588216421e+00,-8.4458312451e+02,-1.2721636230e-11,1.4397105710e-13,-1.1507420742e-10,-3.1318097658e-05,-9.0028135674e-07,-1.2755477715e-04,1,1.9499999285e-01,1.5000000596e-01,1.9999999553e-02,1.9499999285e-01
1.0000000000e+17,-3.3303923066e+03,-2.0243603116e+02,-7.7114756707e+04,-1.1019155434e+03,1.1241592308e+00,0.0000000000e+00,6.8380081805e-01,0.0000000000e+00,7.6975429376e+14,-9.9230245706e+16,4.0727403846e+00,-1.2279720718e-01,1.4888291331e-26,3.0000000000e+02,1.0000000000e-01,-9.9217847282e+16,-4.3726417398e+13,-4.4035841272e-01,1.1035723750e+08,1.4445853828e+04,1.4888291331e-26,1.4170000000e+03,4.3404474597e-02,1.3223339555e+07,1.2398534976e+13,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.6454147298e-12,3.8933622177e-02,-4.3726417397e+13,-1.9608423948e-02,-5.3008669164e-07,-7.8649520352e-04,-1.9608423936e-02,-5.3008679613e-07,-7.8649509295e-04,-1.0225285971e+04,-6.9198579324e+00,-8.4605720906e+02,-1.2058216641e-11,1.0449519477e-13,-1.1057089933e-10,-4.3861182569e-05,-1.2578240521e-06,-1.7805433262e-04,1,1.9799999893e-01,1.5000000596e-01,1.9999999553e-02,1.9799999893e-01
1.0000000000e+17,-3.8060753559e+03,-2.4061095448e+02,-7.9572766893e+04,-7.0473667491e+02,1.1241592308e+00,0.0000000000e+00,6.6078115581e-01,0.0000000000e+00,8.9879739639e+14,-9.9101202604e+16,4.0727403846e+00,-9.9777544949e-02,1.6679214642e-26,3.0000000000e+02,1.0000000000e-01,-9.9093273737e+16,-5.6124599391e+13,-4.6337807496e-01,1.4166202450e+08,1.3939022178e+04,1.6679214642e-26,1.4170000000e+03,4.3611463631e-02,1.2936763133e+07,7.9290078599e+12,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,3.3930617962e-12,4.9996797861e-02,-5.6124599390e+13,-2.5196499580e-02,-6.8304401306e-07,-1.0110427886e-03,-2.5196499568e-02,-6.8304407808e-07,-1.0110426825e-03,-1.0185048481e+04,-6.9808942227e+00,-8.4753129362e+02,-1.1394797052e-11,6.5019332440e-14,-1.0606759124e-10,-5.6404267480e-05,-1.6153667474e-06,-2.2855388809e-04,1,2.0100000501e-01,1.5000000596e-01,1.9999999553e-02,2.0100000501e-01
1.0000000000e+17,-4.2817560425e+03,-2.7878568818e+02,-8.2030764871e+04,-3.0755977923e+02,1.1241592308e+00,0.0000000000e+00,6.3776160792e-01,0.0000000000e+00,1.0278398581e+15,-9.8972160142e+16,4.0727403846e+00,-7.6757997054e-02,1.8470129057e-26,3.0000000000e+02,1.0000000000e-01,-9.8968700812e+16,-6.8522719801e+13,-4.8639762285e-01,1.7296665601e+08,1.3432193046e+04,1.8470129057e-26,1.4170000000e+03,4.3818451637e-02,1.2650188134e+07,3.4595029446e+12,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,4.1407051489e-12,6.1059918593e-02,-6.8522719801e+13,-3.0784547455e-02,-8.3600057475e-07,-1.2355892584e-03,-3.0784547445e-02,-8.3600060029e-07,-1.2355891568e-03,-1.0144811190e+04,-7.0419302099e+00,-8.4900537085e+02,-1.0731380758e-11,2.5543666190e-14,-1.0156430552e-10,-6.8947290089e-05,-1.9729076668e-06,-2.7905319273e-04,1,2.0399999619e-01,1.5000000596e-01,1.9999999553e-02,2.0399999619e-01
1.0000000000e+17,-4.6210743800e+03,-3.0438717027e+02,-8.4119978450e+04,-9.7976794905e+00,1.1241592308e+00,0.0000000000e+00,6.1395972513e-01,0.0000000000e+00,1.1946869270e+15,-9.8805313073e+16,4.0727403846e+00,-5.2956114262e-02,7.7670045122e-26,3.0000000000e+02,1.0000000000e-01,-9.8805214279e+16,-8.3252107578e+13,-5.1019950564e-01,4.2813391754e+09,1.3105309109e+04,7.7670045122e-26,1.4170000000e+03,4.4042166369e-02,1.2455119573e+07,1.0307579199e+11,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,5.1974772960e-11,7.8810467204e-02,-8.3252107578e+13,-1.6327602958e-01,7.4849207047e-03,-1.0466293549e-02,-1.6327602957e-01,7.4849207047e-03,-1.0466293454e-02,-1.0111741599e+04,-7.3929224918e+00,-8.5729015476e+02,-9.9792816434e-12,-4.3252196718e-15,-9.5613932052e-11,-9.5975726417e-05,-3.4121211611e-06,-3.4720502262e-04,1,2.0700000226e-01,1.5000000596e-01,1.9999999553e-02,2.0700000226e-01
1.0000000000e+17,-4.5512862770e+03,-2.9226853308e+02,-8.5102813576e+04,-1.0284357177e+01,1.1241592308e+00,0.0000000000e+00,5.8781131806e-01,0.0000000000e+00,1.4749384771e+15,-9.8525061523e+16,4.0727403846e+00,-2.6807707196e-02,8.3209599879e-26,3.0000000000e+02,1.0000000000e-01,-9.8524996215e+16,-1.0497494144e+14,-5.3634791271e-01,2.0620828505e+10,1.3318267683e+04,8.3209599879e-26,1.4170000000e+03,4.4316059218e-02,1.2534572769e+07,8.5928695311e+10,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.4106589593e-10,1.1662287591e-01,-1.0497494144e+14,-6.7648247083e-01,3.7428704061e-02,-4.6715823353e-02,-6.7648247082e-01,3.7428704061e-02,-4.6715823267e-02,-1.0100173891e+04,-8.6130063856e+00,-8.8600687491e+02,-8.9611476094e-12,-5.3733207419e-15,-8.5322455052e-11,-1.6646070153e-04,-8.0962909954e-06,-4.6831287719e-04,1,2.0999999344e-01,1.5000000596e-01,1.9999999553e-02,2.0999999344e-01
1.0000000000e+17,-4.4814978273e+03,-2.8014983569e+02,-8.6085653583e+04,-1.0771037281e+01,1.1241592308e+00,0.0000000000e+00,5.6166278111e-01,0.0000000000e+00,1.7551914192e+15,-9.8244808581e+16,4.0727403846e+00,-6.5917024988e-04,8.8749182152e-26,3.0000000000e+02,1.0000000000e-01,-9.8244776760e+16,-1.2669788320e+14,-5.6249644966e-01,3.6960398994e+10,1.3531227314e+04,8.8749182152e-26,1.4170000000e+03,4.4589953427e-02,1.2614026359e+07,6.8781513457e+10,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,4.3015795813e-10,1.5443547244e-01,-1.2669788320e+14,-1.1896914612e+00,6.7372636150e-02,-8.2965533210e-02,-1.1896914612e+00,6.7372636150e-02,-8.2965533135e-02,-1.0088606127e+04,-9.8330963396e+00,-9.1472373771e+02,-7.9430085183e-12,-6.4214270180e-15,-7.5030926935e-11,-2.3694602674e-04,-1.2780484096e-05,-5.8942133331e-04,1,2.1299999952e-01,1.5000000596e-01,1.9999999553e-02,2.1299999952e-01
1.0000000000e+17,-4.4117093777e+03,-2.6803113830e+02,-8.7068493590e+04,-1.1257717385e+01,1.1241592308e+00,0.0000000000e+00,5.3551424417e-01,0.0000000000e+00,2.0354443612e+15,-9.7964555639e+16,4.0727403846e+00,2.5489366697e-02,9.4288764430e-26,3.0000000000e+02,1.0000000000e-01,-9.7964557304e+16,-1.4842082497e+14,-5.8864498660e-01,5.3299969483e+10,1.3744186945e+04,9.4288764430e-26,1.4170000000e+03,4.4863847637e-02,1.2693479949e+07,5.1634331604e+10,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,6.1925002032e-10,1.9224806896e-01,-1.4842082497e+14,-1.7029004516e+00,9.7316568239e-02,-1.1921524307e-01,-1.7029004516e+00,9.7316568239e-02,-1.1921524300e-01,-1.0077038362e+04,-1.1053186294e+01,-9.4344060050e+02,-6.9248694272e-12,-7.4695332942e-15,-6.4739398817e-11,-3.0743135195e-04,-1.7464677197e-05,-7.1052978944e-04,1,2.1600000560e-01,1.5000000596e-01,1.9999999553e-02,2.1600000560e-01
1.0000000000e+17,-4.3419212747e+03,-2.5591250111e+02,-8.8051328716e+04,-1.1744395072e+01,1.1241592308e+00,0.0000000000e+00,5.0936583710e-01,0.0000000000e+00,2.3156959113e+15,-9.7684304089e+16,4.0727403846e+00,5.1637773762e-02,9.9828319187e-26,3.0000000000e+02,1.0000000000e-01,-9.7684339241e+16,-1.7014365883e+14,-6.1479339367e-01,6.9639458812e+10,1.3957145519e+04,9.9828319187e-26,1.4170000000e+03,4.5137740486e-02,1.2772933144e+07,3.4487234920e+10,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,8.0834114329e-10,2.3006047767e-01,-1.7014365883e+14,-2.2161068928e+00,1.2726035160e-01,-1.5546477287e-01,-2.2161068928e+00,1.2726035160e-01,-1.5546477282e-01,-1.0065470655e+04,-1.2273270187e+01,-9.7215732066e+02,-5.9067353932e-12,-8.5176343643e-15,-5.4447921817e-11,-3.7791632706e-04,-2.2148847032e-05,-8.3163764401e-04,1,2.1899999678e-01,1.5000000596e-01,1.9999999553e-02,2.1899999678e-01
1.0000000000e+17,-4.2721328250e+03,-2.4379380372e+02,-8.9034168723e+04,-1.2231075176e+01,1.1241592308e+00,0.0000000000e+00,4.8321730016e-01,0.0000000000e+00,2.5959488533e+15,-9.7404051147e+16,4.0727403846e+00,7.7786310709e-02,1.0536790146e-25,3.0000000000e+02,1.0000000000e-01,-9.7404119786e+16,-1.9186660059e+14,-6.4094193061e-01,8.5979029301e+10,1.4170105150e+04,1.0536790146e-25,1.4170000000e+03,4.5411634695e-02,1.2852386734e+07,1.7340053067e+10,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,9.9743320549e-10,2.6787307420e-01,-1.9186660059e+14,-2.7293158832e+00,1.5720428368e-01,-1.9171448273e-01,-2.7293158832e+00,1.5720428368e-01,-1.9171448268e-01,-1.0053902890e+04,-1.3493360141e+01,-1.0008741835e+03,-4.8885963021e-12,-9.5657406404e-15,-4.4156393699e-11,-4.4840165228e-04,-2.6833040133e-05,-9.5274610014e-04,1,2.2200000286e-01,1.5000000596e-01,1.9999999553e-02,2.2200000286e-01
1.0000000000e+17,-4.2023456967e+03,-2.3167575615e+02,-9.0017008696e+04,-1.2712715268e+01,1.1241592308e+00,0.0000000000e+00,4.5706889470e-01,0.0000000000e+00,2.8762010069e+15,-9.7123798993e+16,4.0727403846e+00,1.0393471616e-01,7.3741363351e-26,3.0000000000e+02,1.0000000000e-01,-9.7123901078e+16,-2.1358947205e+14,-6.6709033607e-01,1.0227835489e+11,1.4383063570e+04,7.3741363351e-26,1.4170000000e+03,4.5685527284e-02,1.2931840755e+07,1.9292235478e+08,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,1.1865234628e-09,3.0568540088e-01,-2.1358947205e+14,-3.2423707921e+00,1.8714835454e-01,-2.2795235734e-01,-3.2423707921e+00,1.8714835454e-01,-2.2795235730e-01,-1.0042335032e+04,-1.4713513271e+01,-1.0295911081e+03,-3.8704564016e-12,-1.0613852996e-14,-3.3864894711e-11,-5.1888652786e-04,-3.1517501968e-05,-1.0738541263e-03,1,2.2499999404e-01,1.5000000596e-01,1.9999999553e-02,2.2499999404e-01
1.0000000000e+17,-4.2538377540e+03,-1.8192719070e+02,-8.9914726119e+04,-1.3404779542e+03,1.1241592308e+00,0.0000000000e+00,4.3004267226e-01,0.0000000000e+00,3.2673957739e+15,-9.6732604226e+16,4.0727403846e+00,1.3096093861e-01,1.5794277391e-25,3.0000000000e+02,1.0000000000e-01,-9.6743272021e+16,-1.7949326973e+14,-6.9411655851e-01,1.0667956637e+13,1.4219139176e+04,1.5794277391e-25,1.4170000000e+03,4.5943907571e-02,1.2815454272e+07,1.6209957813e+08,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,1.6842280549e-09,5.2774380835e-01,-1.7949326973e+14,-5.3528358457e+01,2.1475021657e-01,-2.9852553160e+00,-5.3528358457e+01,2.1475021657e-01,-2.9852553159e+00,-1.0028031150e+04,-9.3058102573e+00,-9.6083947409e+02,-3.2958330312e-12,-8.8586288373e-15,-2.8509380235e-11,-8.4081043246e-04,3.9033951858e-05,-1.5403222641e-03,1,2.2800000012e-01,1.5000000596e-01,1.9999999553e-02,2.2800000012e-01
1.0000000000e+17,-4.3053294853e+03,-1.3217917863e+02,-8.9812443602e+04,-2.6682432265e+03,1.1241592308e+00,0.0000000000e+00,4.0301644969e-01,0.0000000000e+00,3.6585905408e+15,-9.6341409459e+16,4.0727403846e+00,1.5798716118e-01,2.3925805632e-25,3.0000000000e+02,1.0000000000e-01,-9.6362642963e+16,-1.4539706742e+14,-7.2114278108e-01,2.1233635169e+13,1.4055209681e+04,2.3925805632e-25,1.4170000000e+03,4.6202287891e-02,1.2699067934e+07,1.3127680147e+08,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.1819325643e-09,7.4980214526e-01,-1.4539706742e+14,-1.0381437437e+02,2.4235235153e-01,-5.7425593536e+00,-1.0381437437e+02,2.4235235153e-01,-5.7425593536e+00,-1.0013727240e+04,-3.8981638667e+00,-8.9208783047e+02,-2.7212096586e-12,-7.1034003509e-15,-2.3153865729e-11,-1.1627340051e-03,1.0958511833e-04,-2.0067904957e-03,1,2.3100000620e-01,1.5000000596e-01,1.9999999553e-02,2.3100000620e-01
1.0000000000e+17,-4.3568209610e+03,-8.2431413654e+01,-8.9710161593e+04,-3.9960019038e+03,1.1241592308e+00,0.0000000000e+00,3.7599036136e-01,0.0000000000e+00,4.0497833646e+15,-9.5950216635e+16,4.0727403846e+00,1.8501324951e-01,3.2057293483e-25,3.0000000000e+02,1.0000000000e-01,-9.5982015796e+16,-1.1130103447e+14,-7.4816886941e-01,3.1799261221e+13,1.3891281001e+04,3.2057293483e-25,1.4170000000e+03,4.6460666928e-02,1.2582682174e+07,1.0045417791e+08,0.0000000000e+00,0.0000000000e+00,4.7050000000e+02,2.6796346017e-09,9.7185937920e-01,-1.1130103446e+14,-1.5410014052e+02,2.6995434939e-01,-8.4998496957e+00,-1.5410014052e+02,2.6995434939e-01,-8.4998496957e+00,-9.9994234021e+03,1.5094556638e+00,-8.2333652833e+02,-2.1465891402e-12,-5.3481805829e-15,-1.7798377824e-11,-1.4846559787e-03,1.8013593437e-04,-2.4732564104e-03,1,2.3399999738e-01,1.5000000596e-01,1.9999999553e-02,2.3399999738e-01
